disaron:nom,dc:title,disaron:Complement_titre,disaron:chapeau,disaron:Auteur,disaron:categorie,disaron:sous_collection,disaron:theme,disaron:annees_reference,disaron:descripteur,disaron:niveau_geographique,disaron:Date_premiere_publication,disaron:date_derniere_publication,ecm:versionLabel,disaron:date_modification,disaron:Numerotation,url,nb de fichiers,noms des fichiers,urls des fichiers,disaron:donnees,trouvé Estelle ?,A
IraPri125,"Prix agricoles et alimentaires. En juillet 2018, hausse des prix des produits agricoles à la production","Prix des produis agricoles, prix des produits alimentaires","En juillet 2018, les prix français à la production de l’ensemble des produits agricoles s’accroissent pour le troisième mois consécutif en données corrigées des variations saisonnières (+ 0,4 %). Comparée à juillet 2017, la hausse est plus importante (+ 1,9 %).","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=Service de la statistique et de la prospective (SSP). }]",NATIONAL,INFPRIX,PRIX,2018,INDICE| CONJONCTURE,FRANCE,2018/08/31 00:00,2019/10/17 12:59,0.2,2018/08/31 00:00,2018-125,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri125/detail/,2,"[""2018_125_Inforapprix1.pdf"", ""2018_125_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri125/2018_125_Inforapprix1.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri125/2018_125_Inforapprix_Donnees.xls""]","[{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2019-10-15T00:00:00.000Z\""\,\""Fichier\"":\""2018_125_Inforapprix_Donnees.xls\""},{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2019-10-15T00:00:00.000Z\""\,\""Fichier\"":\""2018_125_Inforapprix1.pdf\""}]",COMPLEMENT-Irap,
IraPri19180,"Prix agricoles et alimentaires. En octobre 2019, légère baisse sur un an des prix des produits agricoles à la production","Prix des produis agricoles, prix des produits alimentaires en août 2019","En août 2019, les prix à la production de l’ensemble des produits agricoles reculent (- 0,7 % en données brutes sur un an et – 2 % comparés au mois précédent en données corrigées des variations saisonnières).","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=Service de la statistique et de la prospective (SSP). }]",NATIONAL,INFPRIX,PRIX,2019,,FRANCE,2019/11/29 00:00,2019/12/06 15:31,0.2,2019/11/29 00:00,2019-180,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri19180/detail/,2,"[""2019_180_Inforapprix.pdf"", ""2019_140_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri19180/2019_180_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri19180/2019_140_Inforapprix_Donnees.xls""]","[{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2019-12-06T00:00:00.000Z\""\,\""Fichier\"":\""2019_140_Inforapprix_Donnees.xls\""},{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2019-12-06T00:00:00.000Z\""\,\""Fichier\"":\""2019_180_Inforapprix.pdf\""}]",COMPLEMENT-Irap,
IraPri20115,"Prix agricoles et alimentaires. En juillet 2020, baisse des prix à la production des produits agricoles","Prix des produits agricoles, prix des produits alimentaires en juillet 2020","En juillet 2020, les prix à la production de l’ensemble des produits agricoles diminuent sur un mois (- 0,9 % en données corrigées des variations saisonnières par rapport à juin). A l’exception de mars et d’avril, les prix sont en recul depuis le début de l’année. Sur un an, la baisse globale atteint - 0,8 % (en données brutes), confortant le retournement enregistré au mois de juin (- 0,6 %). Les prix des grandes cultures et des fruits augmentent par rapport à 2019 ; ceux des vins, légumes et des productions animales se contractent, hormis pour les ovins et les bovins. En juillet, la hausse des prix à la consommation des produits alimentaires et des boissons non alcoolisées continue de ralentir sur un an (+ 1,1 % en juillet après + 2,8 % en juin), à un rythme même inférieur à ceux observés en début d’année, avant le confinement. Les prix des viandes et des fruits contribuent à la progression de l’ensemble.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2020,,FRANCE,2020/08/28 14:00,2020/08/28 14:00,0.3,2020/08/28 14:00,2020-115,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri20115/detail/,2,"[""2020_115_Inforapprix.pdf"", ""2020_115_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri20115/2020_115_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri20115/2020_115_Inforapprix_Donnees.xls""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2020-08-27T13:13:43.068Z\""\,\""Fichier\"":\""2020_115_Inforapprix.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2020-08-27T13:13:43.068Z\""\,\""Fichier\"":\""2020_115_Inforapprix_Donnees.xls\""}]",COMPLEMENT-Irap,
IraPri21112,"Prix agricoles et alimentaires. En juillet 2021, les prix à la production des produits agricoles  augmentent de 8,2 % sur un an","Prix des produits agricoles, prix des produits alimentaires en juillet 2021","En uillet 2021, les prix à la production de l’ensemble des produits agricoles augmentent par rapport à  juillet  2020  (+ 8,2 %  en  données  brutes).  La  progression  est  soutenue,  proche  de  celles observées lors des deux mois précédents (+ 8,1 % en juin et + 7,5 % en mai). La hausse reste en grande partie portée par celle des céréales et des oléagineux, malgré un tassement des cours des céréales.  L’augmentation  sur  un  an  des  prix  des  porcins  est  moins  importante  qu’en  juin,  en  raison  du ralentissement de la demande asiatique. Après une série de hausses ininterrompues depuis le début de l’année, les prix tendent à se stabilisersur un mois, depuis juin (+ 0,1 % en données corrigées des variations saisonnières).  Les  prix  à  la  consommation  des  produits  alimentaires  et  des  boissons  non  alcoolisées  augmentent (+ 0,9 % sur un an et + 4,6 % par rapport à la moyenne 2016-2020).  ","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2021,,FRANCE,2021/08/31 14:00,2021/08/31 14:00,0.3,2021/08/31 14:00,2021-112,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri21112/detail/,2,"[""2021_112_Inforapprix.pdf"", ""2021_112_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21112/2021_112_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21112/2021_112_Inforapprix_Donnees.xls""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2021-08-30T14:57:34.505Z\""\,\""Fichier\"":\""2021_112_Inforapprix.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2021-08-30T14:57:34.505Z\""\,\""Fichier\"":\""2021_112_Inforapprix_Donnees.xls\""}]",COMPLEMENT-Irap,
IraPri2344,"Prix agricoles et alimentaires. En mars 2023, les prix à la production des produits agricoles baissent sur un an : - 1,4 % après + 11,3 % en février","Prix des produits agricoles, prix des produits alimentaires en mars 2023","En mars 2023, les prix à la production de l’ensemble des produits agricoles reculent sur un mois (- 1,9 %, après + 1,1 % en février). En glissement annuel, ils s’orientent également à la baisse (- 1,4 %, après + 11,3 % en février) pour la première fois depuis décembre 2020. Les prix restent toutefois élevés, supérieurs de 22,9 % aux prix moyens 2018-2022. Les prix des céréales et des oléoprotéagineux sont les principaux contributeurs au repli global des prix. A l’exception des vins et des semences et plants, les prix des autres produits continuent d’augmenter. Dans le même temps, les prix à la consommation des produits alimentaires et des boissons non alcoolisées accélèrent également sur un an (+ 16,9 % en mars, après + 15,8 % en février). C’est l’augmentation la plus importante depuis mars 2022.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2023,,FRANCE,2023/04/28 12:00,2023/04/28 12:00,0.1,2023/04/28 12:00,2023-44,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri2344/detail/,2,"[""2023_44_Inforapprix.pdf"", ""2023_44_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2344/2023_44_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2344/2023_44_Inforapprix_Donnees.xls""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2023-04-27T15:53:09.369Z\""\,\""Fichier\"":\""2023_44_Inforapprix.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2023-04-27T15:53:09.369Z\""\,\""Fichier\"":\""2023_44_Inforapprix_Donnees.xls\""}]",COMPLEMENT-Irap,
IraPri2376,"Prix agricoles et alimentaires. En mai 2023, le recul sur un an des prix à la production des produits agricoles se poursuit : - 9,6 %, après - 6,0 % en avril","Prix des produits agricoles, prix des produits alimentaires en mai 2023","En mai 2023, les prix à la production de l’ensemble des produits agricoles reculent sur un mois pour  le troisième mois consécutif : - 2,4 %, après - 2,5 % en avril et - 1,8 % en mars. En glissement annuel, ils sont également de nouveau en baisse : - 9,6 % en mai 2023 par rapport à mai 2022, après - 6,0 % en avril 2023 par rapport à avril 2022. Les prix restent toutefois élevés, supérieurs de 16,0 % aux prix moyens  2018-2022. Les prix des céréales et des oléagineux contribuent fortement au repli global des prix sur un an,  suivis de ceux des vins et des « autres produits végétaux » comme les semences. Les prix des autres produits décélèrent, à l’exception de ceux des fruits.  Dans le même temps, les prix à la consommation des produits alimentaires et des boissons non alcoolisées  ralentissent sur un an pour le deuxième mois consécutif, tout en restant élevés : + 14,9 % en mai, après + 15,7 % en avril et + 16,9 % en mars.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2023,,FRANCE,2023/06/30 12:00,2023/06/30 12:00,0.1,2023/06/30 12:00,2023-76,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri2376/detail/,2,"[""2023_76_Inforapprix.pdf"", ""2023_76_Inforapprix_Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2376/2023_76_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2376/2023_76_Inforapprix_Donnees.xlsx""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2023-06-29T14:22:25.578Z\""\,\""Fichier\"":\""2023_76_Inforapprix.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2023-06-29T14:22:25.578Z\""\,\""Fichier\"":\""2023_76_Inforapprix_Donnees.xlsx\""}]",COMPLEMENT-Irap,
IraPri2613,"Prix agricoles et alimentaires. En décembre 2025, les prix à la production sont quasi stables un an (+ 0,2 %)","Prix des produits agricoles, prix des produits alimentaires en décembre 2025","En décembre 2025, les prix à la production de l’ensemble des produits agricoles sont en baisse de 1,1 % sur un mois et en hausse de 0,2 % sur un an. La baisse des prix des céréales et des oléagineux s’accentue. Les prix à la production des vins baissent à nouveau. Les prix des fruits frais rebondissent très légèrement tandis que le recul des prix des légumes reste marqué. Les prix à la production des viandes demeurent en hausse, sauf pour les porcins et les ovins. En décembre 2025, les prix du lait de vache se replient sur un an, pour la première fois depuis octobre 2024. Les prix à la consommation des produits alimentaires et des boissons non alcoolisées accélèrent légèrement en décembre, mais restent sous les 2 % (+ 1,8 %).","[{nom_auteur=Stephan, prenom_auteur=Nathalie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2025,,FRANCE,2026/01/30 00:00,2026/02/09 17:11,0.3,2026/01/30 00:00,2026-13,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri2613/detail/,3,"[""2026_13_Inforapprix.pdf"", ""2026_13_Inforapprix_Figures.xlsx"", ""2026_13_Inforapprix_Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2613/2026_13_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2613/2026_13_Inforapprix_Figures.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2613/2026_13_Inforapprix_Donnees.xlsx""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2026-02-09T16:01:55.334Z\""\,\""Fichier\"":\""2026_13_Inforapprix.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2026-01-29T15:28:23.651Z\""\,\""Fichier\"":\""2026_13_Inforapprix_Figures.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2026-01-29T15:28:23.651Z\""\,\""Fichier\"":\""2026_13_Inforapprix_Donnees.xlsx\""}]",COMPLEMENT-Irap,
IraPri2624,"Prix agricoles et alimentaires. En janvier 2026, les prix à la production sont stables sur un an","Prix des produits agricoles, prix des produits alimentaires en janvier 2026","En janvier 2026, les prix à la production de l’ensemble des produits agricoles sont en légère hausse de 0,5 % sur un mois et sont stables sur un an. Les prix des céréales et des oléagineux demeurent orientés à la baisse. Les prix à la production des vins rebondissent légèrement. Les prix des légumes frais sont toujours en baisse tandis que ceux des fruits frais se replient à nouveau. Les prix à la production des viandes sont toujours en hausse, sauf pour les porcins et les ovins. En janvier 2026, les prix du lait de vache accentuent leur recul sur un an. Les prix à la consommation des produits alimentaires et des boissons non alcoolisées accélèrent encore légèrement en janvier 2026 (+ 2 % sur un an).","[{nom_auteur=Stephan, prenom_auteur=Nathalie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2026,,FRANCE,2026/02/27 12:00,2026/02/27 12:00,0.3,2026/02/27 12:00,2026-24,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri2624/detail/,2,"[""2026_24_Inforapprix.pdf"", ""2026_24_Inforapprix_Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2624/2026_24_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2624/2026_24_Inforapprix_Donnees.xlsx""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2026-02-26T15:48:09.851Z\""\,\""Fichier\"":\""2026_24_Inforapprix.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2026-02-26T15:48:09.851Z\""\,\""Fichier\"":\""2026_24_Inforapprix_Donnees.xlsx\""}]",COMPLEMENT-Irap,
IraVit18106,"Viticulture. Une production viticole 2018 estimée, au 13 juillet, entre 46 et 48 millions d’hectolitres","Commercialisation, surface et production pour la campagne 2018","Selon les estimations établies au 13 juillet 2018, la production viticole se situerait en 2018 entre 46 et 48 millions d’hectolitres, soit un niveau supérieur de 27 % à celui de 2017 et de 7 % à celui de la moyenne des cinq dernières années.","[{nom_auteur=Bernadette, prenom_auteur=Laurent, Structure=Service de la statistique et de la prospective (SSP). }]",NATIONAL,INFVITI,VITI,2018,VIN| PRODUCTION VÉGÉTALE| RÉCOLTE| CONJONCTURE,FRANCE,2018/07/20 00:00,2019/10/17 12:39,0.2,2018/07/20 00:00,2018-106,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraVit18106/detail/,1,"[""2018_106inforapviticulture.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraVit18106/2018_106inforapviticulture.pdf""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2019-10-15T00:00:00.000Z\""\,\""Fichier\"":\""2018_106inforapviticulture.pdf\""}]",COMPLEMENT-Irap,
IraVit21150,Viticulture. Chute de 23 % de la production viticole en 2021,"Commercialisation, surface et production pour la campagne 2021","Selon les estimations établies au 1er novembre 2021, la production viticole s’établirait à près de 36 millions d'hectolitres, soit un niveau inférieur de 23 % à 2020 et de 18 % à la moyenne des cinq dernières années. Le gel printanier a amputé une bonne partie de la production, qui serait inférieure à celles de 1991 et 2017. Les volumes en zone méditerranéenne sont révisés à la hausse par rapport à la dernière prévision. Les dernières précipitations ont en effet contribué au grossissement des baies.","[{nom_auteur=Bernadette, prenom_auteur=Laurent, Structure=SSP}]",NATIONAL,INFVITI,VITI,2021,,FRANCE,2021/11/15 12:22,2021/11/15 12:22,0.1,2021/11/15 12:22,2021-150,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraVit21150/detail/,1,"[""2021_150inforapviticulture.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraVit21150/2021_150inforapviticulture.pdf""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2021-11-15T11:19:50.241Z\""\,\""Fichier\"":\""2021_150inforapviticulture.pdf\""}]",COMPLEMENT-Irap,
IraVit25144,"Viticulture. Une production viticole 2025 estimée à 36,2 millions d'hectolitres","Commercialisation, surface et production pour la campagne 2025","Selon les estimations au 1er novembre 2025, la production viticole française en 2025 s'élèverait à 36,2 millions d'hectolitres, soit un niveau identique à celui déjà faible de 2024. Elle serait en retrait de 16 % par rapport à la moyenne 2020-2024. Les vendanges achevées confirment bien l'impact de la canicule d'août sur les volumes de production.","[{nom_auteur=Bernadette, prenom_auteur=Laurent, Structure=SSP}, {nom_auteur=Lousteau, prenom_auteur=Maurine, Structure=SSP}]",NATIONAL,INFVITI,VITI,2025,,FRANCE,2025/11/07 00:00,2025/11/07 11:05,0.2,2025/11/07 11:04,2025-144,https:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraVit25144/detail/,2,"[""2025_144inforapviticulture.pdf"", ""2025_144donneesViti.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraVit25144/2025_144inforapviticulture.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraVit25144/2025_144donneesViti.xlsx""]","[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2025-11-07T10:04:18.759Z\""\,\""Fichier\"":\""2025_144inforapviticulture.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-11-06T13:20:44.783Z\""\,\""Fichier\"":\""2025_144donneesViti.xlsx\""}]",COMPLEMENT-Irap,
